# Modal Analysis Results
# Format: Debug Text Output
# Generated: Jun  6 2026 15:18:30

=== HEADER ===
Magic: SEMF
Version: 2 (Debug Text)
Number of Modes: 10
Number of Nodes: 169

=== NODES ===
Format: NodeID, X, Y
  14, -0.0270185
  15, -0.0244043
  16, -0.0101815
  17, 0.0362157
  18, 0.0506309
  19, 0.0460919
  20, 0.0683066
  21, 0.0318357
  22, -0.0303799
  23, -0.0338644
  24, -0.0117498
  25, 0.0316793
  26, 0.0246094
  27, 0.0389515
  28, 0.0366746
  29, 0.0266729
  30, 0.024533
  31, -0.0256493
  32, -0.0280223
  33, -0.0214329
  34, 0.0239321
  35, 0.0206132
  36, 0.0228717
  37, -0.00231184
  38, -0.0182873
  39, -0.00526733
  40, 0.0245918
  41, 0.047287
  42, 0.0325336
  43, -0.00011114
  44, 0.000960128
  45, 0.00144595
  46, 0.0257812
  47, 0.0281355
  48, 0.0443031
  49, -0.0165166
  50, -0.0140199
  51, 0.00496523
  52, 0.0544162
  53, 0.0509273
  4, 0.0359979
  3, -0.0333447
  54, 0.0241645
  55, 0.0310726
  56, 0.0373062
  57, 0.0740571
  58, 0.0829103
  59, 0.0757872
  60, 0.0919378
  61, 0.141972
  62, 0.0340343
  63, -0.0711285
  64, -0.0759042
  65, -0.0913875
  66, -0.0779042
  67, -0.0916847
  68, -0.0227837
  69, -0.0587963
  70, -0.0569467
  71, -0.00315028
  72, 0.0505016
  73, 0.0495546
  74, -0.112009
  75, -0.0329104
  76, 0.00459099
  77, 0.0554103
  78, 0.0290049
  79, -0.117355
  80, -0.0556861
  81, 0.0582459
  82, 0.0646563
  83, 0.0487952
  84, -0.0910761
  85, 0.0200315
  86, 0.0841276
  87, 0.106775
  88, 0.0717575
  89, -0.0615359
  90, 0.00565805
  91, 0.127742
  92, 0.0982707
  93, 0.0938229
  6, -0.00331183
  5, 0.0143096
  94, 0.0146853
  95, 0.00340251
  96, 0.00403943
  97, 0.0173452
  98, 0.00162689
  99, 0.00655402
  100, -0.0166982
  101, 0.0290389
  102, 0.0228387
  103, 0.0372717
  104, 0.00572903
  105, -0.0913875
  106, -0.11086
  107, -0.0175034
  108, 0.0511358
  109, 0.0211636
  110, -0.00875995
  111, -0.0272671
  112, -0.0142537
  113, -0.00194225
  114, 0.0339433
  115, -0.00891301
  116, -0.066242
  117, -0.0337118
  118, -0.0212747
  119, 0.0391783
  120, -0.00694995
  121, -0.0749729
  122, -0.0466419
  123, -0.00898417
  124, 0.0702233
  125, -0.0170605
  126, -0.0981279
  127, -0.0635911
  128, 0.022348
  129, 0.0781219
  130, -0.0308548
  131, -0.138593
  132, -0.073176
  133, 0.0228829
  7, -0.0408853
  134, -0.0333396
  135, -0.0378317
  136, -0.0685497
  137, -0.10278
  138, -0.0723792
  139, -0.0780689
  140, -0.0437211
  141, 0.0121767
  142, 0.0315129
  143, -0.01444
  144, 0.0276247
  145, 0.00968916
  146, -0.0327546
  147, -0.0337801
  148, -0.0394867
  149, 0.0152545
  150, 0.00389092
  151, -0.0273012
  152, -0.0356244
  153, -0.037315
  154, 0.00902109
  155, 0.0440256
  156, 0.0263742
  157, -0.0670241
  158, -0.0755608
  159, 0.0144514
  160, 0.0449975
  161, 0.0160381
  162, -0.0296227
  163, -0.0800147
  164, 0.0054752
  165, 0.0388734
  166, 0.0271925
  167, -0.0360047
  168, -0.0545317

--- Mode 6 ---
Frequency: 0 Hz
Mode Shape Values (NodeID, Value):
  1, -0.0120501
  8, 0.0145266
  9, 0.0160278
  2, -0.0211661
  0, -0.0353719
  10, -0.00250678
  11, 0.0447474
  12, 0.0871864
  13, 0.0517028
  14, -0.00658543
  15, -0.0680486
  16, -0.00718834
  17, -0.00651486
  18, 0.0265403
  19, 0.0346113
  20, 0.0652915
  21, -0.0203643
  22, -0.0457446
  23, -0.0318824
  24, -0.0356941
  25, -0.0430679
  26, -0.0736039
  27, -0.0894635
  28, -0.056042
  29, -0.0524667
  30, -0.00692136
  31, 0.0523045
  32, 0.0895711
  33, 0.0383666
  34, -0.0759299
  35, -0.00792895
  36, 0.0787678
  37, 0.125814
  38, -0.0118657
  39, -0.0657013
  40, -0.0134297
  41, 0.0595886
  42, 0.0909829
  43, 0.0424252
  44, -0.0202434
  45, 0.0541613
  46, 0.0715772
  47, 0.0873504
  48, 0.0418508
  49, -0.0452883
  50, -0.0315265
  51, 0.0122458
  52, 0.0748005
  53, 0.0232002
  4, 0.0595185
  3, 0.0297768
  54, 0.00328992
  55, -0.023175
  56, -0.0188367
  57, -0.0228912
  58, 0.0515869
  59, 0.0323704
  60, -0.0485218
  61, -0.0167582
  62, 0.0798186
  63, 0.0778506
  64, 0.0519502
  65, 0.041052
  66, -0.031571
  67, 0.0102008
  68, -0.0173343
  69, -0.0318939
  70, -0.0382697
  71, -0.0230711
  72, 0.0388015
  73, 0.0262385
  74, -0.00191914
  75, 0.0214898
  76, -0.0105598
  77, -0.0148724
  78, -0.0524093
  79, -0.0234811
  80, -0.0238169
  81, -0.0876061
  82, -0.0501978
  83, -0.0564511
  84, 0.0431965
  85, 0.00368486
  86, -0.0451834
  87, -0.0453399
  88, -0.02354
  89, 0.0642537
  90, 0.0600222
  91, -0.0229696
  92, -0.0508851
  93, 0.0227175
  6, 0.0365978
  5, 0.0480521
  94, -0.00474852
  95, -0.0232494
  96, -0.014235
  97, 0.0124258
  98, 0.0324946
  99, 0.00556639
  100, -0.0793858
  101, -0.0171083
  102, -0.0263228
  103, 0.00330015
  104, 0.0486366
  105, -0.00375413
  106, 0.0158962
  107, 0.0544999
  108, 0.111215
  109, -0.0300023
  110, -0.00635408
  111, -0.015135
  112, 0.00298682
  113, 0.00316347
  114, -0.0160186
  115, 0.030768
  116, -0.00465781
  117, -0.00958901
  118, -0.0749627
  119, 0.00907896
  120, 0.0667205
  121, 0.0301786
  122, 0.0117364
  123, -0.0107283
  124, 0.000267421
  125, 0.0545618
  126, 0.0110536
  127, 0.020648
  128, -0.00191255
  129, 0.077421
  130, 0.0561522
  131, 0.0132449
  132, -0.00023966
  133, 0.018821
  7, 0.0510997
  134, -0.0428082
  135, -0.099159
  136, -0.106203
  137, 0.0142112
  138, 0.065245
  139, 0.0539312
  140, 0.0493071
  141, 0.0542724
  142, -0.00874027
  143, 0.0138301
  144, -0.00657244
  145, -0.0397182
  146, -0.0426602
  147, -0.0895096
  148, -0.0655466
  149, -0.0343997
  150, -0.0631533
  151, -0.0753549
  152, -0.126353
  153, -0.106276
  154, -0.0185974
  155, -0.0184992
  156, -0.0461589
  157, -0.0608404
  158, -0.10009
  159, 0.0269633
  160, 0.0247867
  161, 0.0755236
  162, 0.0148426
  163, 0.00443839
  164, 0.00838542
  165, 0.00625467
  166, 0.0723561
  167, 0.046553
  168, 0.0452624

--- Mode 7 ---
Frequency: 0 Hz
Mode Shape Values (NodeID, Value):
  1, 1.26016e-05
  8, 0.0103099
  9, 0.0490568
  2, -0.0615043
  0, 0.0112448
  10, -0.0123973
  11, 0.0412606
  12, -0.0440973
  13, -0.0212923
  14, 0.0106158
  15, 0.0232606
  16, -0.000361337
  17, 0.0360816
  18, 0.0474849
  19, 0.0525473
  20, -0.00402065
  21, -0.0503492
  22, -0.0635938
  23, -0.0664903
  24, -0.0521027
  25, -0.0385727
  26, -0.034641
  27, 0.0131759
  28, 0.0327544
  29, 0.00513172
  30, -0.0143683
  31, 0.00145826
  32, -0.0257971
  33, -0.00762065
  34, -0.013446
  35, -0.0245083
  36, -0.0123145
  37, -0.0206628
  38, 0.0215857
  39, -0.0426109
  40, -0.0399079
  41, -0.00656237
  42, 0.00644659
  43, 0.012824
  44, -0.0714681
  45, -0.0941299
  46, -0.0554862
  47, -0.0180157
  48, 0.0202854
  49, -0.0548219
  50, -0.0752759
  51, -0.0658542
  52, -0.00692156
  53, 0.0542017
  4, 0.00835841
  3, -0.067692
  54, 0.0388135
  55, 0.0271664
  56, 0.00621244
  57, 0.0134757
  58, 0.0096556
  59, -0.032202
  60, -0.0730984
  61, -0.0722366
  62, -0.083977
  63, -0.0905151
  64, -0.103562
  65, -0.123788
  66, -0.0644336
  67, -0.0665747
  68, -0.0443124
  69, -0.0833849
  70, -0.0706583
  71, -0.0583842
  72, -0.00875422
  73, 0.0249162
  74, -0.0832004
  75, -0.0678504
  76, -0.0330638
  77, -0.00475182
  78, 0.0201559
  79, -0.0862886
  80, -0.0528119
  81, -0.0124062
  82, -0.0376652
  83, -0.0245142
  84, -0.111657
  85, -0.0349649
  86, -0.0572558
  87, -0.0481899
  88, -0.0119942
  89, -0.104651
  90, -0.0802304
  91, -0.0537806
  92, -0.0706002
  93, -0.0343459
  6, 0.069987
  5, -0.0887876
  94, 0.0108831
  95, 0.0465842
  96, 0.0821324
  97, 0.0709769
  98, 0.0779601
  99, 0.0855166
  100, 0.0661915
  101, -0.000637094
  102, -0.0771291
  103, -0.0820463
  104, -0.0745962
  105, -0.0362311
  106, 0.0360437
  107, 0.109434
  108, 0.0373423
  109, 0.0374092
  110, 0.0278969
  111, 0.0808912
  112, 0.0669454
  113, 0.0809965
  114, 0.0447718
  115, 0.0384765
  116, 0.0663067
  117, 0.0446451
  118, 0.0529797
  119, 0.0386168
  120, 0.055904
  121, 0.071615
  122, -0.0178631
  123, -0.0266329
  124, 0.054707
  125, 0.0909085
  126, 0.0674243
  127, -0.0610397
  128, -0.075676
  129, 0.0595232
  130, 0.0970821
  131, 0.0596394
  132, -0.0517857
  133, -0.0738011
  7, 0.033474
  134, 0.0174312
  135, 0.037917
  136, 0.033919
  137, 0.0275311
  138, 0.0613852
  139, 0.0581819
  140, 0.0483247
  141, -0.0130135
  142, 0.0125902
  143, 0.0340938
  144, 0.0354025
  145, 0.0374048
  146, -0.0057462
  147, 0.00811238
  148, 0.0173495
  149, 0.0682266
  150, 0.0442196
  151, 0.0116117
  152, 0.00800034
  153, 0.0284487
  154, 0.0666365
  155, 0.0492617
  156, 0.0265275
  157, 0.0221588
  158, 0.0138423
  159, 0.0650436
  160, 0.0535028
  161, -0.00773295
  162, 0.0519381
  163, 0.0544235
  164, 0.0650337
  165, 0.0336531
  166, -0.0150572
  167, 0.0569482
  168, 0.0831669

--- Mode 8 ---
Frequency: 0 Hz
Mode Shape Values (NodeID, Value):
  1, -0.0387016
  8, -0.0788616
  9, 0.0364381
  2, 0.017047
  0, -0.0716621
  10, -0.0653621
  11, 0.108337
  12, 0.0748966
  13, -0.0429756
  14, -0.0507238
  15, 0.0860104
  16, 0.0596487
  17, 0.0903975
  18, 0.0491792
  19, -0.0196672
  20, -0.0582296
  21, 0.0231535
  22, 0.0732926
  23, 0.00896669
  24, 0.0249933
  25, 0.0763301
  26, -0.00376143
  27, -0.0889104
  28, -0.0558215
  29, -0.0727917
  30, -0.0689687
  31, 0.0665613
  32, 0.0690554
  33, 0.00376782
  34, -0.0941182
  35, -0.0591481
  36, -0.00533815
  37, 0.0537164
  38, 0.0944219
  39, -0.0176395
  40, -0.00652267
  41, 0.0924206
  42, 0.0608262
  43, 0.0626551
  44, 0.0466234
  45, -0.0325082
  46, -0.0238156
  47, 0.025579
  48, 0.0775563
  49, 0.0411528
  50, 0.0501773
  51, 0.00610706
  52, -0.0372736
  53, -0.00930087
  4, -0.106181
  3, 0.0279447
  54, 0.0323316
  55, 0.134309
  56, 0.0794523
  57, 0.0643647
  58, -0.0946758
  59, -0.142309
  60, -0.0409441
  61, -0.0160556
  62, 0.0319101
  63, 0.0372525
  64, 0.0244547
  65, -0.0400867
  66, -0.0180668
  67, 0.0348273
  68, 0.0045698
  69, 0.00344614
  70, 0.0395358
  71, -0.00150568
  72, -0.0617851
  73, 0.0401605
  74, 0.0116948
  75, -0.0631381
  76, -0.0444804
  77, -0.00379736
  78, 0.100912
  79, -0.0231432
  80, -0.0152033
  81, 0.04444
  82, -0.000266307
  83, 0.0513672
  84, -0.0441296
  85, -0.00638536
  86, -0.0162351
  87, -0.0753855
  88, 0.0126866
  89, 0.0243089
  90, 0.0228316
  91, -0.0233267
  92, -0.0503428
  93, -0.106077
  6, -0.0282972
  5, -0.0600219
  94, 0.0297555
  95, -0.01137
  96, -0.0822925
  97, -0.0672288
  98, -0.022381
  99, 0.0237694
  100, 0.119528
  101, 0.0710724
  102, 0.0538274
  103, -0.0299336
  104, -0.0479353
  105, -0.0259257
  106, 0.022499
  107, 0.0194587
  108, -0.0895464
  109, 0.0256082
  110, 0.00807292
  111, -0.0971122
  112, -0.0838169
  113, 0.0194947
  114, 0.114532
  115, 0.0124425
  116, -0.0767934
  117, -0.0794478
  118, 0.0931332
  119, 0.0714345
  120, 0.0166225
  121, 0.0199603
  122, -0.0544641
  123, 0.0421225
  124, 0.0707608
  125, 0.041135
  126, -0.000409918
  127, 0.0115602
  128, 0.0503036
  129, -0.0457303
  130, 0.0246428
  131, 0.0212284
  132, -0.0173871
  133, -0.0271136
  7, -0.10275
  134, -0.127211
  135, -0.081677
  136, -0.0239522
  137, -0.0319923
  138, -0.0947101
  139, -0.0645286
  140, 0.0448199
  141, -0.0240063
  142, 0.0503422
  143, -0.00677752
  144, 0.0948505
  145, 0.0868358
  146, 0.0334067
  147, 0.0411186
  148, -0.0869431
  149, -0.0123388
  150, 0.0515209
  151, -0.0113719
  152, -0.0598514
  153, -0.0800339
  154, -0.0721372
  155, -0.0407173
  156, 0.00032181
  157, -0.0447647
  158, -0.0348466
  159, -0.0337063
  160, -0.0117622
  161, -0.0403614
  162, -0.012292
  163, -0.0315608
  164, 0.0019953
  165, 0.0453638
  166, -0.0267603
  167, 0.0336331
  168, -0.0420088

--- Mode 9 ---
Frequency: 0 Hz
Mode Shape Values (NodeID, Value):
  1, 0.0357433
  8, 0.0151035
  9, -0.00159318
  2, -0.0582685
  0, -0.0119079
  10, -0.0334342
  11, 0.0588447
  12, 0.0312473
  13, 0.0157196
  14, 0.0204059
  15, -0.00682455
  16, 0.00501853
  17, 0.0219021
  18, 0.0133343
  19, 0.00192537
  20, -0.00872126
  21, -0.0143098
  22, -0.0801943
  23, -0.055028
  24, -0.0286054
  25, 0.0476696
  26, -0.00102651
  27, -0.0818726
  28, -0.0259449
  29, -0.010725
  30, -0.035109
  31, 0.0486426
  32, 0.0768442
  33, 0.0437672
  34, -0.0678044
  35, -0.0372697
  36, -0.0145715
  37, 0.0237567
  38, 0.029175
  39, 0.0358422
  40, 0.0747824
  41, -0.0120776
  42, -0.0706775
  43, -0.0209061
  44, 0.0859961
  45, 0.0813087
  46, -0.0171424
  47, -0.0376513
  48, -0.00112743
  49, -0.0197083
  50, -0.0326494
  51, -0.00509245
  52, -0.0270962
  53, 0.0179579
  4, -0.0266079
  3, 0.0203998
  54, -0.0244465
  55, -0.0237684
  56, 0.01663
  57, -0.0485594
  58, -0.0438101
  59, 0.0188302
  60, 0.0628488
  61, 0.079586
  62, 0.0297853
  63, 0.0318664
  64, 0.0086631
  65, -0.0327159
  66, 0.0284723
  67, -0.00802335
  68, -0.0410876
  69, -0.0589687
  70, -0.0802958
  71, 0.0288627
  72, -0.0149134
  73, -0.0347344
  74, -0.0245122
  75, -0.0356916
  76, 0.0615722
  77, 0.0166052
  78, -0.0110811
  79, 0.0184589
  80, -0.083812
  81, 0.0368073
  82, 0.0805603
  83, 0.0592281
  84, -0.06474
  85, -0.0928022
  86, 0.0146743
  87, 0.0929313
  88, 0.0189222
  89, 0.0142125
  90, 0.0107949
  91, 0.104688
  92, 0.0707694
  93, -0.0173344
  6, 0.0530434
  5, -0.0676409
  94, -0.011479
  95, -0.00659512
  96, 0.0646086
  97, 0.0329514
  98, 0.0380351
  99, -0.0375536
  100, -0.0498208
  101, -0.106734
  102, -0.0249702
  103, -0.0864586
  104, -0.0857488
  105, 0.0658194
  106, 0.0665596
  107, -0.0459755
  108, -0.0790952
  109, 0.0164693
  110, 0.0405196
  111, 0.0888488
  112, 0.0574998
  113, -0.0126283
  114, 0.025709
  115, 0.0520065
  116, 0.0324877
  117, -0.0178145
  118, -0.0695421
  119, 0.00596667
  120, -0.0783035
  121, -0.0668053
  122, -0.0522653
  123, -0.10539
  124, -0.0674327
  125, -0.106457
  126, 0.0351494
  127, 0.0872651
  128, -0.0249714
  129, -0.0966845
  130, -0.054322
  131, 0.100724
  132, 0.0828266
  133, -0.0567482
  7, 0.0210402
  134, -0.00887957
  135, -0.0751299
  136, 0.0194525
  137, 0.012452
  138, 0.0258426
  139, 0.0226574
  140, -0.0101048
  141, 0.0655122
  142, 0.0425715
  143, 0.0545519
  144, -0.0022539
  145, 0.0247147
  146, 0.0432281
  147, -0.0212113
  148, -0.0474571
  149, -0.0107054
  150, 0.0215939
  151, 0.00372099
  152, -0.0227437
  153, -0.0580479
  154, 0.0200998
  155, -0.0331559
  156, -0.0003079
  157, -0.00358193
  158, 0.0136338
  159, 0.0294157
  160, -0.00427485
  161, -0.0505932
  162, -0.0215171
  163, 0.00523192
  164, 0.0251645
  165, 0.0472308
  166, 0.0175041
  167, -0.0374827
  168, 0.0390264

--- Mode 10 ---
Frequency: 0 Hz
Mode Shape Values (NodeID, Value):
  1, 0.0320597
  8, 0.0241913
  9, -0.0528254
  2, -0.0493321
  0, 0.0258685
  10, -0.000401817
  11, 0.0478996
  12, -0.00826624
  13, -0.0107764
  14, 0.0171864
  15, 0.00210085
  16, -0.0132962
  17, 0.0120005
  18, -0.0248431
  19, -0.053877
  20, -0.0305222
  21, -0.0115975
  22, -0.050356
  23, -0.0550305
  24, -0.072459
  25, -0.0430316
  26, 0.0010648
  27, 0.000705857
  28, 0.0255785
  29, 0.0226924
  30, -0.0179161
  31, 0.018999
  32, 0.00436338
  33, -0.0106173
  34, -0.0248056
  35, -0.045027
  36, -0.0489028
  37, -0.0284565
  38, 0.00953536
  39, -0.015832
  40, 0.00340583
  41, -0.00580529
  42, -0.0273811
  43, -0.012813
  44, -0.0246111
  45, 0.00513944
  46, 0.0304426
  47, -0.00185498
  48, -0.0191445
  49, -0.0603677
  50, -0.0261627
  51, 0.000944587
  52, -0.0268393
  53, -0.0385077
  4, 0.0079783
  3, -0.0241714
  54, -0.0476334
  55, -0.0101043
  56, 0.0122365
  57, 0.0109414
  58, -6.75343e-05
  59, 0.0027143
  60, -0.00776887
  61, -0.0051216
  62, -0.00164603
  63, -0.00810531
  64, -0.0356021
  65, -0.0743856
  66, -0.0296466
  67, -0.0184803
  68, -0.0469487
  69, -0.0669389
  70, -0.0363428
  71, -0.0164921
  72, -0.0623462
  73, -0.0476345
  74, -0.0223418
  75, -0.0513229
  76, -0.029836
  77, -0.0618077
  78, -0.0443049
  79, -0.0392977
  80, -0.0703318
  81, -0.0724533
  82, -0.0427758
  83, 0.00113464
  84, -0.0753445
  85, -0.0849523
  86, -0.069329
  87, -0.0195398
  88, 0.0114619
  89, -0.0246008
  90, -0.0246378
  91, -0.0193
  92, 0.00860837
  93, -0.00212436
  6, -0.00821516
  5, 0.119465
  94, -0.0623927
  95, -0.0306894
  96, 0.0106799
  97, -0.000208649
  98, 0.0113407
  99, 0.00570257
  100, 0.0576532
  101, 0.185964
  102, 0.190724
  103, 0.137142
  104, 0.136012
  105, 0.0823741
  106, -0.00951463
  107, -0.0429119
  108, -0.015959
  109, -0.0474579
  110, -0.0226295
  111, 0.0228486
  112, 0.00594653
  113, -0.00422872
  114, -0.0126586
  115, -0.0101452
  116, 0.0169527
  117, 0.0270071
  118, 0.0669791
  119, -8.32883e-05
  120, -0.0430987
  121, -0.0155455
  122, 0.075788
  123, 0.174068
  124, -0.0245789
  125, -0.0561553
  126, -0.00243438
  127, 0.100679
  128, 0.188543
  129, -0.036644
  130, -0.0440876
  131, -0.000317738
  132, 0.0725597
  133, 0.144811
  7, -0.0429769
  134, 0.0145563
  135, -0.00744288
  136, 0.0130183
  137, 0.0287063
  138, -0.0115852
  139, -0.0250989
  140, 0.0608682
  141, 0.124357
  142, 0.107099
  143, 0.0417978
  144, -0.0312707
  145, -0.00430145
  146, 0.0113563
  147, 0.0117943
  148, -0.00591306
  149, -0.0320202
  150, 0.0052373
  151, 0.0196582
  152, 0.00859905
  153, -0.00538918
  154, 0.00740269
  155, 0.00317548
  156, 0.0537336
  157, 0.0692774
  158, 0.027394
  159, 0.0218184
  160, 0.0569759
  161, 0.0681048
  162, 0.0644514
  163, 0.0230081
  164, 0.0538082
  165, 0.125957
  166, 0.103698
  167, 0.0521679
  168, 0.00316535

=== SUMMARY ===
Total Nodes: 169
Total Modes: 10
Total Edges: 484
Total Triangles: 288
